policy_id,customer_id,age,province,product_type,payment_mode,smoker,premium_monthly,coverage_amount,years_active,missed_payments_12m,lapsed
POL-04412,CUST-33171,37,Alberta,Critical Illness,Monthly,0,122.96,50000,5,0,0
POL-04413,CUST-70547,67,Quebec,Term Life,Annual,1,218.22,50000,7,0,0
POL-04414,CUST-39495,52,Alberta,Critical Illness,Annual,0,143.81,50000,7,1,0
POL-04415,CUST-13450,32,British Columbia,Universal Life,Monthly,0,112.26,50000,15,0,0
POL-04416,CUST-46549,47,Quebec,Universal Life,Monthly,0,133.12,50000,8,1,0
POL-04417,CUST-31658,52,Ontario,Universal Life,Monthly,0,145.43,50000,4,1,0
POL-04418,CUST-58957,37,Alberta,Critical Illness,Monthly,0,86.2,50000,2,1,1
POL-04419,CUST-49920,37,Alberta,Whole Life,Monthly,1,150.38,50000,9,1,0
POL-04420,CUST-30709,37,Ontario,Universal Life,Monthly,0,106.49,50000,13,1,1
POL-04421,CUST-50996,47,British Columbia,Universal Life,Monthly,0,129.12,50000,11,0,0
POL-04422,CUST-76458,67,British Columbia,Universal Life,Annual,0,168.31,50000,15,0,0
POL-04423,CUST-65766,62,Ontario,Universal Life,Annual,1,183.01,50000,1,0,1
POL-04424,CUST-66672,27,British Columbia,Term Life,Annual,0,80.69,50000,7,0,0
POL-04425,CUST-21436,32,Ontario,Term Life,Annual,0,93.65,50000,10,0,0
POL-04426,CUST-18390,57,Manitoba,Term Life,Annual,0,130.22,50000,13,0,0
POL-04427,CUST-67139,67,British Columbia,Universal Life,Monthly,0,151.74,50000,5,0,0
POL-04428,CUST-55865,62,Alberta,Universal Life,Monthly,0,144.39,50000,11,0,0
POL-04429,CUST-66627,62,British Columbia,Universal Life,Monthly,0,139.38,50000,4,0,0
POL-04430,CUST-42381,62,Alberta,Universal Life,Annual,0,162.95,50000,9,0,0
POL-04431,CUST-19668,32,British Columbia,Whole Life,Monthly,0,91.79,50000,12,1,1
POL-04432,CUST-41555,62,Saskatchewan,Term Life,Monthly,0,134.24,50000,13,0,0
POL-04433,CUST-68038,57,Quebec,Whole Life,Monthly,0,142.78,50000,7,2,0
POL-04434,CUST-98476,57,Manitoba,Critical Illness,Monthly,0,134.24,50000,8,0,1
POL-04435,CUST-61339,47,Ontario,Whole Life,Monthly,0,147.11,50000,14,0,1
POL-04436,CUST-46492,32,Ontario,Critical Illness,Annual,0,104.19,50000,9,2,0
POL-04437,CUST-42792,57,Quebec,Critical Illness,Monthly,0,129.95,50000,6,1,0
POL-04438,CUST-12158,62,British Columbia,Term Life,Annual,0,163.42,50000,5,0,0
POL-04439,CUST-27652,32,British Columbia,Universal Life,Monthly,0,103.62,50000,11,0,0
POL-04440,CUST-41943,47,British Columbia,Whole Life,Annual,0,126.74,50000,11,0,0
POL-04441,CUST-65239,37,Alberta,Whole Life,Monthly,0,130.5,50000,9,0,0
POL-04442,CUST-63961,52,British Columbia,Term Life,Monthly,0,126.89,50000,3,0,0
POL-04443,CUST-39835,47,Saskatchewan,Term Life,Annual,0,142.02,50000,3,0,0
POL-04444,CUST-57499,62,Saskatchewan,Term Life,Annual,0,151.69,50000,4,1,0
POL-04445,CUST-30625,42,Alberta,Whole Life,Annual,1,155.38,50000,1,2,1
POL-04446,CUST-16937,57,Manitoba,Term Life,Annual,1,173.6,50000,8,0,0
POL-04447,CUST-36223,47,Manitoba,Whole Life,Monthly,0,121.37,50000,7,0,1
POL-04448,CUST-25136,47,Manitoba,Whole Life,Monthly,0,124.37,50000,6,1,0
POL-04449,CUST-58149,27,Ontario,Whole Life,Monthly,0,70.79,50000,15,0,0
POL-04450,CUST-79242,37,Alberta,Critical Illness,Annual,0,115.76,50000,4,0,0
POL-04451,CUST-25179,37,Saskatchewan,Whole Life,Annual,0,112.98,50000,13,1,1
POL-04452,CUST-10651,47,Saskatchewan,Term Life,Annual,1,146.63,50000,3,0,0
POL-04453,CUST-14991,57,Ontario,Critical Illness,Annual,0,155.52,50000,10,0,0
POL-04454,CUST-30747,67,Ontario,Universal Life,Monthly,0,183.08,50000,13,0,0
POL-04455,CUST-24896,27,Ontario,Universal Life,Monthly,0,85.63,50000,13,1,0
POL-04456,CUST-98263,62,Manitoba,Universal Life,Monthly,0,147.18,50000,9,1,0
POL-04457,CUST-31330,27,Alberta,Term Life,Monthly,0,106.96,50000,4,0,0
POL-04458,CUST-69006,47,Ontario,Universal Life,Annual,0,134.44,50000,6,1,0
POL-04459,CUST-72619,32,Alberta,Term Life,Monthly,0,100.97,50000,7,0,0
POL-04460,CUST-32097,32,Quebec,Whole Life,Annual,0,112.37,50000,13,0,0
POL-04461,CUST-23139,37,Manitoba,Term Life,Monthly,1,149.89,50000,6,2,0
POL-04462,CUST-27460,52,Manitoba,Universal Life,Monthly,0,155.74,50000,13,0,0
POL-04463,CUST-89166,42,British Columbia,Term Life,Annual,0,120.4,50000,15,1,0
POL-04464,CUST-47486,42,Saskatchewan,Term Life,Monthly,0,125.72,50000,2,0,0
POL-04465,CUST-10670,37,British Columbia,Term Life,Annual,0,124.78,50000,15,0,0
POL-04466,CUST-68100,67,Alberta,Universal Life,Monthly,0,136.23,50000,9,0,0
POL-04467,CUST-48644,47,Alberta,Term Life,Monthly,0,143.21,50000,10,0,0
POL-04468,CUST-25393,27,Ontario,Whole Life,Monthly,0,87.54,50000,5,0,0
POL-04469,CUST-24634,62,Saskatchewan,Term Life,Monthly,0,162.6,50000,6,1,0
POL-04470,CUST-77314,42,British Columbia,Universal Life,Annual,0,140.57,50000,9,0,0
POL-04471,CUST-38226,42,Saskatchewan,Term Life,Annual,0,116.93,50000,3,1,0
POL-04472,CUST-13773,52,British Columbia,Critical Illness,Annual,0,133.13,50000,11,1,0
POL-04473,CUST-78957,37,Ontario,Term Life,Monthly,0,110.94,50000,11,0,0
POL-04474,CUST-27459,32,Alberta,Term Life,Annual,0,85.17,50000,1,0,0
POL-04475,CUST-99733,32,Manitoba,Term Life,Monthly,0,128.99,50000,4,0,0
POL-04476,CUST-63124,27,Ontario,Term Life,Monthly,0,93.09,50000,8,0,0
POL-04477,CUST-59458,57,Ontario,Whole Life,Annual,0,167.35,50000,12,0,0
POL-04478,CUST-73556,47,British Columbia,Term Life,Annual,0,125.6,50000,5,0,0
POL-04479,CUST-29960,37,Quebec,Critical Illness,Annual,0,112.01,50000,14,0,0
POL-04480,CUST-70498,52,Saskatchewan,Whole Life,Annual,0,149.93,50000,9,0,0
POL-04481,CUST-25993,57,Manitoba,Term Life,Monthly,0,134.37,50000,9,0,0
POL-04482,CUST-33562,27,Ontario,Whole Life,Monthly,1,127.37,50000,2,1,0
POL-04483,CUST-61559,62,Quebec,Term Life,Monthly,0,167.48,50000,10,1,0
POL-04484,CUST-44694,62,British Columbia,Term Life,Monthly,0,154.04,50000,13,1,0
POL-04485,CUST-91176,42,Saskatchewan,Term Life,Monthly,0,114.8,50000,4,0,0
POL-04486,CUST-13386,32,British Columbia,Term Life,Monthly,0,115.98,50000,9,1,0
POL-04487,CUST-18966,52,Quebec,Term Life,Monthly,0,155.41,50000,1,0,1
POL-04488,CUST-10042,62,Alberta,Critical Illness,Monthly,0,175.32,50000,4,0,0
POL-04489,CUST-91563,62,British Columbia,Universal Life,Annual,0,148.5,50000,2,1,0
POL-04490,CUST-47483,62,Ontario,Critical Illness,Monthly,0,149.65,50000,12,1,1
POL-04491,CUST-89154,57,Ontario,Term Life,Monthly,0,141.94,50000,15,0,0
POL-04492,CUST-58901,57,Saskatchewan,Critical Illness,Monthly,0,156.22,50000,1,0,0
POL-04493,CUST-87453,47,Saskatchewan,Term Life,Monthly,0,115.24,50000,11,1,0
POL-04494,CUST-83900,32,Alberta,Term Life,Monthly,1,123.92,50000,9,1,0
POL-04495,CUST-18789,52,British Columbia,Universal Life,Monthly,0,130.03,50000,11,1,0
POL-04496,CUST-96638,37,Manitoba,Term Life,Annual,0,100.34,50000,8,0,0
POL-04497,CUST-56015,42,Manitoba,Whole Life,Annual,0,131.21,50000,15,0,0
POL-04498,CUST-63922,57,Manitoba,Universal Life,Monthly,0,157.4,50000,1,0,0
POL-04499,CUST-31846,52,Saskatchewan,Whole Life,Monthly,0,132.82,50000,3,0,0
POL-04500,CUST-83488,32,Quebec,Whole Life,Monthly,0,100.27,50000,4,0,0
POL-04501,CUST-17449,62,Alberta,Term Life,Monthly,0,126.12,50000,12,1,0
POL-04502,CUST-21742,37,Manitoba,Term Life,Monthly,0,106.11,50000,2,0,0
POL-04503,CUST-30541,62,Ontario,Critical Illness,Annual,0,171.53,50000,2,0,0
POL-04504,CUST-83498,37,Manitoba,Term Life,Monthly,0,105.46,50000,11,0,0
POL-04505,CUST-83413,67,Alberta,Term Life,Monthly,0,152.49,50000,7,0,0
POL-04506,CUST-32805,57,Manitoba,Term Life,Annual,0,164.11,50000,11,1,1
POL-04507,CUST-59391,42,Manitoba,Critical Illness,Monthly,1,142.23,50000,6,0,0
POL-04508,CUST-46877,62,British Columbia,Universal Life,Monthly,0,175.15,50000,2,0,0
POL-04509,CUST-59407,42,Quebec,Whole Life,Monthly,1,190.25,50000,9,0,0
POL-04510,CUST-11919,52,British Columbia,Critical Illness,Monthly,0,137.29,50000,2,0,1
POL-04511,CUST-49134,62,Ontario,Term Life,Monthly,0,171.53,50000,8,1,0
POL-04512,CUST-52123,62,Ontario,Critical Illness,Annual,0,136.57,50000,14,0,0
POL-04513,CUST-11296,62,Saskatchewan,Term Life,Monthly,0,136.04,50000,3,0,1
POL-04514,CUST-68615,47,Alberta,Term Life,Annual,0,120.04,50000,4,1,0
POL-04515,CUST-44518,42,Alberta,Term Life,Monthly,0,130.47,50000,15,0,0
POL-04516,CUST-32684,52,British Columbia,Critical Illness,Annual,0,138.62,50000,5,0,0
POL-04517,CUST-80758,62,Manitoba,Critical Illness,Monthly,0,154.36,50000,6,0,0
POL-04518,CUST-82779,32,British Columbia,Whole Life,Monthly,0,87.11,50000,11,0,0
POL-04519,CUST-32818,37,Quebec,Term Life,Monthly,0,110.07,50000,2,0,1
POL-04520,CUST-93356,62,British Columbia,Term Life,Monthly,0,148.88,50000,1,0,0
POL-04521,CUST-11409,32,Alberta,Whole Life,Monthly,0,91.53,50000,13,0,0
POL-04522,CUST-61360,32,Manitoba,Term Life,Monthly,1,125.51,50000,15,1,0
POL-04523,CUST-73905,57,Quebec,Term Life,Annual,1,184.9,50000,15,0,0
POL-04524,CUST-31964,27,Saskatchewan,Universal Life,Monthly,0,84.96,50000,1,0,0
POL-04525,CUST-42982,37,Quebec,Whole Life,Monthly,0,111.52,50000,8,0,0
POL-04526,CUST-73473,42,Ontario,Critical Illness,Annual,0,99.37,50000,13,0,0
POL-04527,CUST-42640,52,Quebec,Whole Life,Monthly,0,144.64,50000,13,0,0
POL-04528,CUST-36514,42,Quebec,Term Life,Monthly,0,123.49,50000,6,0,0
POL-04529,CUST-68327,42,British Columbia,Whole Life,Annual,0,117.82,50000,8,0,0
POL-04530,CUST-24651,62,Ontario,Term Life,Annual,0,158.54,50000,3,0,0
POL-04531,CUST-60375,52,Quebec,Whole Life,Monthly,0,149.81,50000,3,0,1
POL-04532,CUST-35666,47,British Columbia,Universal Life,Monthly,1,147.21,50000,6,0,0
POL-04533,CUST-38692,67,Ontario,Term Life,Monthly,0,166.4,50000,4,0,1
POL-04534,CUST-49510,67,Manitoba,Term Life,Monthly,0,149.94,50000,15,0,0
POL-04535,CUST-75960,67,Ontario,Critical Illness,Annual,0,166.65,50000,2,0,0
POL-04536,CUST-30311,67,Alberta,Whole Life,Annual,0,162.49,50000,8,0,0
POL-04537,CUST-70477,37,Ontario,Whole Life,Monthly,1,146.3,50000,9,1,0
POL-04538,CUST-40353,67,Saskatchewan,Universal Life,Monthly,0,175.78,50000,1,0,0
POL-04539,CUST-90113,32,Alberta,Whole Life,Annual,1,147.42,50000,7,1,0
POL-04540,CUST-45605,52,Manitoba,Term Life,Monthly,0,151.64,50000,15,0,0
POL-04541,CUST-47715,42,Alberta,Universal Life,Annual,0,115.84,50000,2,1,0
POL-04542,CUST-77846,42,Alberta,Critical Illness,Monthly,0,129.04,50000,3,0,0
POL-04543,CUST-13959,57,Saskatchewan,Term Life,Monthly,0,153.68,50000,3,0,0
POL-04544,CUST-87187,27,Manitoba,Term Life,Monthly,1,124.15,50000,1,0,0
POL-04545,CUST-39999,32,Manitoba,Universal Life,Annual,0,104.01,50000,14,0,0
POL-04546,CUST-84240,62,British Columbia,Whole Life,Monthly,0,155.01,50000,1,1,0
POL-04547,CUST-43259,32,Saskatchewan,Term Life,Annual,0,119.34,50000,5,0,0
POL-04548,CUST-27389,67,British Columbia,Whole Life,Monthly,0,175.32,50000,13,2,0
POL-04549,CUST-19622,42,Quebec,Universal Life,Monthly,1,151.57,50000,15,0,0
POL-04550,CUST-82877,32,British Columbia,Whole Life,Monthly,0,97.73,50000,3,0,0
POL-04551,CUST-12223,67,Alberta,Term Life,Monthly,0,177.09,50000,6,2,0
POL-04552,CUST-67647,47,Quebec,Term Life,Monthly,0,145.68,50000,3,0,0
POL-04553,CUST-64407,57,Alberta,Whole Life,Monthly,0,151.39,50000,3,0,0
POL-04554,CUST-31401,32,Quebec,Critical Illness,Monthly,1,145.5,50000,15,0,0
POL-04555,CUST-78034,62,British Columbia,Whole Life,Monthly,0,172.24,50000,6,0,0
POL-04556,CUST-43840,52,Quebec,Term Life,Annual,1,171.5,50000,10,0,0
POL-04557,CUST-81640,32,Quebec,Critical Illness,Annual,0,103.6,50000,3,0,0
POL-04558,CUST-41094,37,Quebec,Term Life,Monthly,0,117.44,50000,5,0,0
POL-04559,CUST-80192,47,Alberta,Whole Life,Monthly,0,124.45,50000,6,0,0
POL-04560,CUST-49162,42,Quebec,Term Life,Annual,0,140.99,50000,9,1,0
POL-04561,CUST-51320,47,Saskatchewan,Universal Life,Monthly,0,124.34,50000,14,1,0
POL-04562,CUST-86035,37,British Columbia,Universal Life,Annual,0,112.34,50000,4,0,0
POL-04563,CUST-18868,27,British Columbia,Universal Life,Monthly,0,116.6,50000,10,0,0
POL-04564,CUST-47044,42,Quebec,Term Life,Annual,0,98.26,50000,8,0,0
POL-04565,CUST-13916,52,Alberta,Whole Life,Monthly,0,141.19,50000,12,1,0
POL-04566,CUST-14919,32,Ontario,Term Life,Monthly,1,129.67,50000,6,2,0
POL-04567,CUST-22298,27,Quebec,Critical Illness,Monthly,1,128.6,50000,7,0,0
POL-04568,CUST-76359,57,Alberta,Term Life,Monthly,0,133.13,50000,10,0,0
POL-04569,CUST-80611,47,Ontario,Whole Life,Monthly,0,125.15,50000,7,0,0
POL-04570,CUST-80831,37,Ontario,Universal Life,Annual,0,111.9,50000,12,0,0
POL-04571,CUST-99302,57,British Columbia,Term Life,Monthly,0,150.46,50000,1,0,0
POL-04572,CUST-61504,62,Saskatchewan,Term Life,Monthly,0,167.35,50000,6,1,0
POL-04573,CUST-27859,42,Alberta,Term Life,Monthly,0,92.71,50000,3,1,0
POL-04574,CUST-52761,32,Manitoba,Whole Life,Monthly,0,101.09,50000,3,0,0
POL-04575,CUST-59862,42,Saskatchewan,Critical Illness,Monthly,0,118.5,50000,1,1,0
POL-04576,CUST-79488,32,British Columbia,Whole Life,Monthly,1,136.83,50000,6,0,0
POL-04577,CUST-52882,67,Quebec,Critical Illness,Annual,0,165.99,50000,4,2,0
POL-04578,CUST-11987,42,Alberta,Term Life,Annual,1,145.64,50000,12,1,0
POL-04579,CUST-85386,52,Manitoba,Term Life,Monthly,0,120.04,50000,8,0,0
POL-04580,CUST-62577,62,Alberta,Critical Illness,Annual,0,159.21,50000,12,0,0
POL-04581,CUST-19722,67,Quebec,Critical Illness,Monthly,0,153.67,50000,14,0,0
POL-04582,CUST-95673,27,Quebec,Term Life,Monthly,1,133.43,50000,12,0,0
POL-04583,CUST-50519,67,Saskatchewan,Universal Life,Annual,0,154.35,50000,7,0,0
POL-04584,CUST-81485,47,Saskatchewan,Critical Illness,Annual,0,137.91,50000,15,0,0
POL-04585,CUST-75534,27,Quebec,Universal Life,Monthly,0,92.95,50000,6,2,0
POL-04586,CUST-34796,67,Quebec,Whole Life,Monthly,0,165.78,50000,13,0,0
POL-04587,CUST-90612,62,Ontario,Term Life,Monthly,0,153.64,50000,3,1,0
POL-04588,CUST-92590,32,Saskatchewan,Term Life,Monthly,0,97.72,50000,15,0,0
POL-04589,CUST-94675,47,Ontario,Whole Life,Monthly,0,126.8,50000,5,0,1
POL-04590,CUST-28221,47,Saskatchewan,Whole Life,Monthly,0,143.78,50000,10,0,0
POL-04591,CUST-22467,57,British Columbia,Term Life,Annual,1,164.19,50000,6,0,0
POL-04592,CUST-59223,32,Manitoba,Term Life,Monthly,1,129.82,50000,4,0,0
POL-04593,CUST-32181,57,Quebec,Term Life,Monthly,0,160.28,50000,5,1,0
POL-04594,CUST-66248,57,British Columbia,Whole Life,Annual,0,157.44,50000,10,0,0
POL-04595,CUST-70623,57,British Columbia,Term Life,Annual,0,163.72,50000,2,0,0
POL-04596,CUST-13063,42,Saskatchewan,Term Life,Monthly,0,119.89,50000,3,0,0
POL-04597,CUST-78625,27,Manitoba,Term Life,Monthly,1,112.78,50000,14,1,0
POL-04598,CUST-21451,42,British Columbia,Critical Illness,Annual,1,142.31,50000,2,0,0
POL-04599,CUST-61489,32,British Columbia,Whole Life,Annual,0,99.02,50000,11,0,1
POL-04600,CUST-58990,57,Manitoba,Term Life,Monthly,1,191.73,50000,5,0,0
POL-04601,CUST-11705,67,Ontario,Whole Life,Monthly,0,162.54,50000,5,0,0
POL-04602,CUST-26281,62,Saskatchewan,Whole Life,Annual,1,187.62,50000,6,0,0
POL-04603,CUST-58597,67,Saskatchewan,Whole Life,Annual,0,170.36,50000,6,0,0
POL-04604,CUST-47722,52,Ontario,Whole Life,Monthly,0,138.93,50000,11,0,0
POL-04605,CUST-52703,52,Quebec,Whole Life,Monthly,0,133.31,50000,13,1,0
POL-04606,CUST-73521,42,British Columbia,Universal Life,Annual,0,108.58,50000,6,0,0
POL-04607,CUST-72017,62,Saskatchewan,Term Life,Monthly,0,167.96,50000,3,1,0
POL-04608,CUST-66282,67,British Columbia,Term Life,Monthly,0,178.17,50000,1,0,0
POL-04609,CUST-76268,37,Alberta,Term Life,Monthly,0,98.91,50000,11,0,0
POL-04610,CUST-88681,42,Saskatchewan,Whole Life,Monthly,0,115.77,50000,14,0,0
POL-04611,CUST-29002,52,Saskatchewan,Whole Life,Annual,0,146.6,50000,1,0,0
POL-04612,CUST-92904,47,British Columbia,Universal Life,Monthly,0,115.95,50000,9,0,0
POL-04613,CUST-52293,42,Quebec,Term Life,Annual,0,124.98,50000,4,0,0
POL-04614,CUST-93392,37,Manitoba,Whole Life,Monthly,0,107.68,50000,4,1,0
POL-04615,CUST-67451,37,British Columbia,Term Life,Annual,0,97.0,50000,13,1,1
POL-04616,CUST-45314,52,British Columbia,Term Life,Monthly,0,159.93,50000,4,0,0
POL-04617,CUST-13952,42,Alberta,Universal Life,Monthly,1,151.5,50000,5,0,0
POL-04618,CUST-20972,62,Ontario,Term Life,Annual,1,197.89,50000,2,0,0
POL-04619,CUST-65968,67,Manitoba,Term Life,Annual,0,152.15,50000,14,1,0
POL-04620,CUST-70043,37,Ontario,Term Life,Monthly,0,130.23,50000,14,0,0
POL-04621,CUST-22303,62,British Columbia,Universal Life,Monthly,1,214.97,50000,14,0,0
POL-04622,CUST-92709,47,Saskatchewan,Term Life,Monthly,1,146.57,50000,4,0,0
POL-04623,CUST-39538,57,Ontario,Critical Illness,Annual,0,145.63,50000,3,1,0
POL-04624,CUST-79232,67,Saskatchewan,Critical Illness,Monthly,0,181.53,50000,15,0,0
POL-04625,CUST-79593,62,Alberta,Universal Life,Annual,0,150.98,50000,10,1,0
POL-04626,CUST-72731,42,Ontario,Term Life,Monthly,0,125.51,50000,4,0,0
POL-04627,CUST-92312,27,Saskatchewan,Universal Life,Monthly,0,73.44,50000,1,0,0
POL-04628,CUST-82232,47,British Columbia,Term Life,Monthly,0,120.14,50000,12,1,0
POL-04629,CUST-24787,47,British Columbia,Critical Illness,Monthly,0,133.26,50000,13,0,0
POL-04630,CUST-46882,52,British Columbia,Whole Life,Annual,1,166.53,50000,1,0,1
POL-04631,CUST-61348,52,British Columbia,Term Life,Monthly,0,134.27,50000,8,1,1
POL-04632,CUST-55158,52,Manitoba,Term Life,Annual,0,120.41,50000,8,0,0
POL-04633,CUST-57108,27,British Columbia,Universal Life,Monthly,0,101.45,50000,7,1,0
POL-04634,CUST-27989,32,British Columbia,Critical Illness,Monthly,0,86.53,50000,6,0,0
POL-04635,CUST-97422,57,Ontario,Whole Life,Annual,0,166.09,50000,5,0,0
POL-04636,CUST-70438,42,Alberta,Whole Life,Monthly,1,147.41,50000,6,0,0
POL-04637,CUST-82441,62,Manitoba,Universal Life,Monthly,0,166.21,50000,14,0,0
POL-04638,CUST-41317,32,Quebec,Universal Life,Monthly,0,111.03,50000,15,1,0
POL-04639,CUST-69785,62,British Columbia,Universal Life,Monthly,0,144.78,50000,2,0,1
POL-04640,CUST-34071,52,British Columbia,Term Life,Annual,0,131.69,50000,11,0,1
POL-04641,CUST-63200,47,British Columbia,Whole Life,Monthly,1,159.11,50000,9,0,0
POL-04642,CUST-32560,42,Alberta,Critical Illness,Monthly,1,150.92,50000,4,0,0
POL-04643,CUST-93994,57,Manitoba,Term Life,Monthly,0,132.03,50000,3,0,1
POL-04644,CUST-55963,27,Alberta,Term Life,Monthly,1,135.01,50000,12,1,0
POL-04645,CUST-54252,67,British Columbia,Term Life,Annual,0,157.34,50000,6,0,0
POL-04646,CUST-58597,42,Saskatchewan,Whole Life,Annual,0,119.23,50000,2,0,1
POL-04647,CUST-30410,57,Saskatchewan,Universal Life,Monthly,0,159.68,50000,15,0,0
POL-04648,CUST-84360,47,British Columbia,Term Life,Monthly,0,136.46,50000,14,1,0
POL-04649,CUST-35626,32,British Columbia,Whole Life,Monthly,0,95.14,50000,7,1,0
POL-04650,CUST-92468,27,Manitoba,Term Life,Annual,1,141.09,50000,7,0,0
POL-04651,CUST-85147,67,Saskatchewan,Critical Illness,Monthly,1,208.59,50000,7,0,0
POL-04652,CUST-37823,37,Quebec,Universal Life,Monthly,0,103.13,50000,3,0,0
POL-04653,CUST-59951,67,Alberta,Whole Life,Monthly,1,194.43,50000,2,1,1
POL-04654,CUST-39863,57,Alberta,Universal Life,Annual,0,159.61,50000,5,0,0
POL-04655,CUST-22392,57,Manitoba,Term Life,Monthly,0,156.94,50000,6,0,0
POL-04656,CUST-35306,37,Saskatchewan,Universal Life,Monthly,0,93.57,50000,3,0,0
POL-04657,CUST-88268,67,Saskatchewan,Universal Life,Annual,0,153.53,50000,1,1,0
POL-04658,CUST-37184,57,Alberta,Term Life,Annual,0,155.94,50000,14,1,0
POL-04659,CUST-93514,42,Ontario,Critical Illness,Monthly,0,106.51,50000,14,1,1
POL-04660,CUST-75563,37,Alberta,Term Life,Annual,0,121.26,50000,5,1,0
POL-04661,CUST-50221,57,Quebec,Whole Life,Monthly,0,170.83,50000,10,0,0
POL-04662,CUST-66618,27,Saskatchewan,Term Life,Monthly,0,98.08,50000,3,0,0
POL-04663,CUST-89451,37,Manitoba,Universal Life,Monthly,0,100.52,50000,14,1,1
POL-04664,CUST-17005,52,Alberta,Term Life,Monthly,0,140.72,50000,13,0,1
POL-04665,CUST-82154,27,Ontario,Term Life,Monthly,0,106.02,50000,3,0,0
POL-04666,CUST-61527,47,Manitoba,Whole Life,Monthly,0,130.79,50000,4,0,0
POL-04667,CUST-98132,52,Quebec,Critical Illness,Monthly,1,179.41,50000,5,0,0
POL-04668,CUST-86294,67,Manitoba,Term Life,Annual,1,191.01,50000,2,0,0
POL-04669,CUST-90588,52,Saskatchewan,Whole Life,Monthly,0,129.92,50000,6,0,0
POL-04670,CUST-15417,52,British Columbia,Whole Life,Monthly,1,184.47,50000,11,0,1
POL-04671,CUST-50859,32,Alberta,Universal Life,Monthly,0,94.06,50000,11,0,1
POL-04672,CUST-91491,42,British Columbia,Term Life,Monthly,1,124.57,50000,1,0,0
POL-04673,CUST-34394,67,Alberta,Whole Life,Monthly,0,161.92,50000,6,0,0
POL-04674,CUST-33111,37,British Columbia,Critical Illness,Monthly,0,115.37,50000,13,0,0
POL-04675,CUST-70063,27,Ontario,Term Life,Monthly,0,106.3,50000,14,0,0
POL-04676,CUST-39498,67,Alberta,Whole Life,Monthly,0,185.35,50000,9,0,0
POL-04677,CUST-62948,57,Alberta,Critical Illness,Annual,0,148.62,50000,12,0,0
POL-04678,CUST-45954,57,Alberta,Term Life,Annual,0,155.5,50000,4,1,0
POL-04679,CUST-50577,67,Alberta,Term Life,Monthly,0,167.05,50000,14,0,0
POL-04680,CUST-22805,57,Saskatchewan,Term Life,Annual,1,186.85,50000,8,1,0
POL-04681,CUST-85023,52,Saskatchewan,Universal Life,Monthly,0,136.36,50000,11,0,0
POL-04682,CUST-18862,37,Alberta,Critical Illness,Annual,0,116.24,50000,4,2,0
POL-04683,CUST-25295,52,Quebec,Whole Life,Monthly,0,129.84,50000,3,0,0
POL-04684,CUST-31656,52,Quebec,Whole Life,Monthly,1,197.36,50000,8,0,0
POL-04685,CUST-34730,62,Saskatchewan,Term Life,Monthly,0,127.91,50000,8,0,0
POL-04686,CUST-10485,32,Manitoba,Term Life,Monthly,0,109.45,50000,9,0,0
POL-04687,CUST-96293,57,British Columbia,Term Life,Annual,0,151.43,50000,13,0,0
POL-04688,CUST-61952,57,Manitoba,Term Life,Monthly,0,152.06,50000,12,1,0
POL-04689,CUST-54046,57,Saskatchewan,Term Life,Monthly,0,133.41,50000,5,0,0
POL-04690,CUST-22102,62,Quebec,Universal Life,Monthly,0,136.46,50000,7,2,0
POL-04691,CUST-67016,57,Manitoba,Term Life,Monthly,0,154.87,50000,2,0,1
POL-04692,CUST-18401,27,British Columbia,Term Life,Monthly,0,109.69,50000,12,0,0
POL-04693,CUST-34543,37,Quebec,Term Life,Monthly,0,114.24,50000,3,0,0
POL-04694,CUST-60690,52,Saskatchewan,Term Life,Monthly,0,148.26,50000,2,0,0
POL-04695,CUST-98426,42,Manitoba,Term Life,Annual,1,150.1,50000,8,0,1
POL-04696,CUST-63335,42,Quebec,Term Life,Monthly,0,124.58,50000,14,0,0
POL-04697,CUST-53035,57,Manitoba,Term Life,Monthly,0,162.31,50000,6,0,0
POL-04698,CUST-69389,52,Manitoba,Whole Life,Monthly,0,134.84,50000,3,0,0
POL-04699,CUST-75945,62,Ontario,Universal Life,Annual,0,170.83,50000,3,2,0
